# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	38602
#@/user_id	1e00f3d4-bebe-4409-a48d-8e6aa5527cef
a 	啊	c=175 d=1.15467 t=38602
bi tian 	必填	c=0 d=2.02626e-15 t=38602
bi tian xiang 	必填項	c=3 d=7.73837e-14 t=38602
bi wo 	比我	c=1 d=2.99427e-20 t=38602
bi xia 	筆下	c=0 d=2.03144e-45 t=38602
bi xiao 	鄙校	c=1 d=3.81036e-32 t=38602
bi xu 	必須	c=4 d=0.748264 t=38602
bi xu shi 	必須是	c=1 d=1.6606e-55 t=38602
bi xu wei 	必須爲	c=1 d=3.17781e-14 t=38602
bi xu yao 	比需要	c=1 d=1.09228e-09 t=38602
bi xu yao neng biao shi 	必須要能表示	c=1 d=1.09775e-09 t=38602
bi yao 	必要	c=4 d=1.39823e-32 t=38602
bi ye 	畢業	c=3 d=1.99315e-22 t=38602
bi ye le 	畢業了	c=1 d=9.32046e-26 t=38602
bi ye le ma 	畢業了嗎	c=1 d=5.34408e-41 t=38602
bi ye lun wen 	畢業論文	c=5 d=4.2835e-18 t=38602
bi ye she ji 	畢業設計	c=2 d=1.7348e-22 t=38602
bi ye she ji bao gao 	畢業設計報告	c=3 d=2.21988e-22 t=38602
bi yi 	比翼	c=1 d=0.292293 t=38602
bi yuan qu dong 	閉源驅動	c=2 d=3.84133e-39 t=38602
bi zhi 	壁紙	c=14 d=1.11396e-05 t=38602
bi zhong 	幣種	c=0 d=1.08584e-58 t=38602
bian 	便	c=10 d=0.0133011 t=38602
bian 	扁	c=1 d=1.05777e-43 t=38602
bian 	變	c=5 d=0.00585769 t=38602
bian 	遍	c=0 d=7.93536e-46 t=38602
bian bie 	辨別	c=0 d=9.41574e-29 t=38602
bian bie chu 	辨別出	c=1 d=9.46294e-28 t=38602
bian chen 	邊塵	c=1 d=3.48466e-69 t=38602
bian cheng 	編成	c=1 d=4.47392e-09 t=38602
bian cheng 	編程	c=2 d=0.0267135 t=38602
bian cheng 	變成	c=22 d=0.00744523 t=38602
bian cheng song ti 	變成宋體	c=1 d=1.20445e-12 t=38602
bian cheng tuan 	編程團	c=1 d=0.268474 t=38602
bian cheng yuan li 	編程原理	c=1 d=3.07635e-44 t=38602
bian cheng zi fu chuan 	變成字符串	c=1 d=0.00158844 t=38602
bian dao 	變道	c=1 d=2.01643e-45 t=38602
bian de 	變得	c=9 d=0.00680566 t=38602
bian de guai guai de 	變得怪怪的	c=1 d=2.95532e-13 t=38602
bian de ju gao 	變得巨高	c=1 d=0.00384878 t=38602
bian di kai hua 	遍地開花	c=1 d=1.08116e-65 t=38602
bian dong 	變動	c=0 d=2.20033e-14 t=38602
bian dong bi jiao da 	變動比較大	c=1 d=2.21136e-13 t=38602
bian gao 	變高	c=1 d=7.53143e-48 t=38602
bian guan 	邊關	c=0 d=6.90337e-54 t=38602
bian guan fang wu 	邊關防務	c=1 d=6.93797e-53 t=38602
bian hao 	編號	c=2 d=1.6664e-19 t=38602
bian hao 	變好	c=0 d=8.2463e-57 t=38602
bian hao le 	變好了	c=1 d=8.28764e-56 t=38602
bian hu 	辯護	c=0 d=1.86819e-30 t=38602
bian hua 	變化	c=5 d=0.0420892 t=38602
bian hua dao 	變化到	c=1 d=1.34258e-54 t=38602
bian hua qu shi 	變化趨勢	c=1 d=2.49576e-54 t=38602
bian hua su du 	變化速度	c=1 d=0.00138093 t=38602
bian huan 	變換	c=1 d=5.60566e-15 t=38602
bian hui 	變回	c=2 d=5.72414e-70 t=38602
bian hui le 	變回了	c=1 d=4.31008e-70 t=38602
bian ji 	編輯	c=4 d=9.53861e-14 t=38602
bian ji chong fu 	編輯衝負	c=1 d=3.53816e-13 t=38602
bian ji qi 	編輯器	c=3 d=8.64406e-23 t=38602
bian ji yue shu 	編輯約束	c=1 d=2.14083e-14 t=38602
bian ji zhe 	編輯着	c=1 d=1.51113e-63 t=38602
bian jiao 	邊角	c=0 d=1.30268e-53 t=38602
bian jiao qing kuang 	邊角情況	c=1 d=1.30921e-52 t=38602
bian jie 	邊界	c=0 d=8.37806e-15 t=38602
bian jie ce shi 	邊界測試	c=1 d=4.60062e-14 t=38602
bian jie zhi 	邊界值	c=2 d=2.58343e-14 t=38602
bian ju 	邊距	c=2 d=1.40686e-17 t=38602
bian kuai 	變快	c=2 d=9.09498e-32 t=38602
bian kuang 	邊框	c=0 d=1.11932e-33 t=38602
bian le 	變了	c=1 d=6.02216e-64 t=38602
bian li 	便利	c=1 d=8.74403e-69 t=38602
bian li 	遍歷	c=7 d=1.49967e-06 t=38602
bian li xing 	便利性	c=2 d=3.53575e-05 t=38602
bian liang 	變量	c=1 d=1.91913e-23 t=38602
bian liang ming 	變量名	c=1 d=1.92875e-22 t=38602
bian liu chang 	變流暢	c=1 d=2.2094e-32 t=38602
bian liu chang le 	變流暢了	c=1 d=4.64908e-49 t=38602
bian ma 	編碼	c=11 d=0.278037 t=38602
bian ma fang shi 	編碼方式	c=2 d=1.95748e-52 t=38602
bian qian 	變遷	c=2 d=7.59348e-56 t=38602
bian qian zhong 	變遷中	c=1 d=7.6307e-55 t=38602
bian qing xi 	變清晰	c=1 d=3.10949e-23 t=38602
bian shen 	變身	c=1 d=4.19094e-05 t=38602
bian shi 	便是	c=5 d=1.12573e-11 t=38602
bian tang le 	變燙了	c=1 d=2.62604e-35 t=38602
bian wei 	變爲	c=4 d=2.21708e-14 t=38602
bian wei ke neng 	變爲可能	c=1 d=5.19249e-26 t=38602
bian xiao 	變小	c=2 d=8.66938e-27 t=38602
bian xie 	編寫	c=1 d=1.11049e-28 t=38602
bian xie de 	編寫的	c=1 d=1.11605e-27 t=38602
bian xing 	變形	c=1 d=0.00124499 t=38602
bian yi 	編譯	c=10 d=0.329664 t=38602
bian yi 	變異	c=0 d=1.50023e-67 t=38602
bian yi cheng 	編譯成	c=1 d=2.90934e-05 t=38602
bian yi chu lai 	編譯出來	c=1 d=3.83141e-38 t=38602
bian yi chu le yi ge 	編譯出了一個	c=1 d=1.032e-47 t=38602
bian yi hao de 	編譯好的	c=1 d=3.06789e-41 t=38602
bian yi jin 	編譯進	c=1 d=0.0380064 t=38602
bian yi mu biao 	編譯目標	c=1 d=2.00222e-50 t=38602
bian yi qi 	編譯器	c=6 d=2.41042e-05 t=38602
bian yi qi 	編譯期	c=1 d=5.98009e-11 t=38602
bian yi yao qiu 	編譯要求	c=1 d=2.14454e-05 t=38602
bian you le 	便有了	c=1 d=8.39287e-28 t=38602
bian yu 	便於	c=0 d=5.82531e-27 t=38602
bian yu li yong 	便於利用	c=1 d=5.85451e-26 t=38602
bian yuan 	邊緣	c=0 d=1.0471e-13 t=38602
bian zheng chang le 	變正常了	c=1 d=1.69184e-39 t=38602
biao 	彪	c=0 d=5.45203e-42 t=38602
biao 	表	c=10 d=0.00180303 t=38602
biao 	飆	c=0 d=2.78179e-08 t=38602
biao ban ben hao 	彪版本號	c=1 d=5.47936e-41 t=38602
biao chu lai 	標出來	c=0 d=2.44086e-58 t=38602
biao chu lai de 	標出來的	c=1 d=2.45309e-57 t=38602
biao da shi 	表達式	c=0 d=1.57908e-52 t=38602
biao dan 	表單	c=0 d=3.95159e-20 t=38602
biao dan yan zheng 	表單驗證	c=1 d=3.97139e-19 t=38602
biao dian 	標點	c=1 d=2.05758e-18 t=38602
biao ge 	表格	c=5 d=2.44265e-05 t=38602
biao ge nei rong 	表格內容	c=2 d=3.56838e-05 t=38602
biao ji 	標記	c=2 d=9.0678e-08 t=38602
biao ji wei 	標記爲	c=1 d=7.44912e-07 t=38602
biao mian shang 	表面上	c=1 d=2.59939e-62 t=38602
biao ming 	表名	c=2 d=4.69833e-06 t=38602
biao ming 	表明	c=2 d=1.67449e-06 t=38602
biao qian 	標籤	c=1 d=0.0737123 t=38602
biao qian lan 	標籤欄	c=3 d=0.0137159 t=38602
biao qian ye yu lan 	標籤頁預覽	c=1 d=4.21482e-13 t=38602
biao qing 	表情	c=2 d=1.76456e-20 t=38602
biao qing bao 	表情包	c=3 d=3.35577e-08 t=38602
biao shi 	表示	c=15 d=4.28649e-08 t=38602
biao shi de 	表示的	c=1 d=1.69651e-42 t=38602
biao shi zheng chang 	表示正常	c=1 d=3.34017e-12 t=38602
biao shu 	表述	c=1 d=1.43973e-23 t=38602
biao ti 	標題	c=18 d=0.00118858 t=38602
biao ti lan 	標題欄	c=4 d=2.8463e-12 t=38602
biao tong zuo yong 	表同作用	c=1 d=2.89966e-54 t=38602
biao xian 	表現	c=9 d=6.67853e-14 t=38602
biao xian cheng 	表現成	c=1 d=8.36951e-54 t=38602
biao xian liang hao 	表現良好	c=1 d=8.67058e-58 t=38602
biao xian zai 	表現在	c=1 d=1.63983e-54 t=38602
biao zhong 	表中	c=2 d=1.1993e-34 t=38602
biao zhu 	標註	c=1 d=5.657e-34 t=38602
biao zhun 	標準	c=1 d=5.12631e-08 t=38602
biao zhun ku 	標準庫	c=3 d=0.0270025 t=38602
biao zhun ku de 	標準庫的	c=1 d=9.58962e-08 t=38602
biao zhun mo ban ku 	標準模板庫	c=1 d=4.5769e-12 t=38602
bie 	別	c=2 d=2.58791e-11 t=38602
bie chu 	別處	c=1 d=6.08929e-18 t=38602
bie ci 	別詞	c=1 d=3.08599e-22 t=38602
bie de 	別的	c=7 d=0.00233459 t=38602
bie de ma 	別的嗎	c=1 d=1.593e-66 t=38602
bie de wen ti le 	別的問題了	c=1 d=0.0234005 t=38602
bie mang 	別忙	c=0 d=3.84145e-11 t=38602
bie ren 	別人	c=5 d=0.344728 t=38602
bie ren de 	別人的	c=1 d=3.39931e-42 t=38602
bie ren shou shang 	別人受傷	c=1 d=4.62024e-64 t=38602
bie ren yong you de 	別人擁有的	c=1 d=5.7505e-21 t=38602
bie shu 	別墅	c=1 d=2.05157e-13 t=38602
bie shuo chu lai 	別說出來	c=1 d=2.40452e-57 t=38602
bie you yong xin 	別有用心	c=0 d=5.87466e-38 t=38602
bie you yong xin de ren 	別有用心的人	c=1 d=5.90411e-37 t=38602
bie zi 	別字	c=1 d=7.00793e-24 t=38602
bin jiang qu 	濱江區	c=1 d=5.32954e-09 t=38602
bing 	丙	c=4 d=4.30811e-34 t=38602
bing 	並	c=50 d=2.09496e-05 t=38602
bing 	兵	c=1 d=6.59961e-53 t=38602
bing 	冰	c=1 d=1.19768e-33 t=38602
bing 	病	c=1 d=1.19161e-33 t=38602
bing bao cuo 	並報錯	c=1 d=1.80025e-05 t=38602
bing bu 	並不	c=3 d=2.11808e-07 t=38602
bing bu chang 	並步長	c=1 d=5.84456e-06 t=38602
bing bu hui 	並不會	c=1 d=5.84456e-07 t=38602
bing bu hui tai chang 	並不會太長	c=1 d=5.87385e-06 t=38602
bing bu kuai 	並不快	c=2 d=1.87232e-18 t=38602
bing bu qing chu 	並不清楚	c=1 d=1.96631e-43 t=38602
bing bu shi 	並不是	c=3 d=0.0058189 t=38602
bing bu shi zai shuo 	並不是再說	c=1 d=0.00228818 t=38602
bing bu xiang 	並不像	c=1 d=5.96649e-43 t=38602
bing bu xiang 	並不想	c=1 d=6.20999e-43 t=38602
bing bu zen me 	並不怎麼	c=2 d=0.00270079 t=38602
bing bu zhi dao 	並不知道	c=1 d=2.94659e-37 t=38602
bing dong 	冰凍	c=0 d=1.26547e-65 t=38602
bing dong da lu 	冰凍大陸	c=2 d=2.61555e-64 t=38602
bing fa 	併發	c=0 d=4.06349e-25 t=38602
bing fa chu 	並發出	c=1 d=1.19226e-10 t=38602
bing feng 	冰封	c=0 d=8.25192e-65 t=38602
bing gei chu 	並給出	c=1 d=8.00856e-06 t=38602
bing guo ying yu 	冰果英語	c=1 d=9.98065e-37 t=38602
bing huo 	冰火	c=1 d=3.28799e-62 t=38602
bing ji 	並擊	c=1 d=6.97275e-53 t=38602
bing jia ru 	並加入	c=1 d=1.16362e-18 t=38602
bing jia yi xu shu 	並加以敘述	c=1 d=8.47434e-24 t=38602
bing jiang 	並將	c=3 d=3.34828e-11 t=38602
bing kan bu dong 	並看不懂	c=1 d=6.40259e-20 t=38602
bing ke yi 	並可以	c=2 d=1.59061e-19 t=38602
bing mei you 	並沒有	c=14 d=1.01043 t=38602
bing qie 	並且	c=5 d=5.34276e-05 t=38602
bing shu chu 	並輸出	c=1 d=2.10266e-67 t=38602
bing ti jiao 	並提交	c=1 d=1.38568e-14 t=38602
bing tong guo 	並通過	c=1 d=2.07671e-68 t=38602
bing wei 	並未	c=0 d=9.28217e-08 t=38602
bing wei cha jue 	並未察覺	c=1 d=9.3287e-07 t=38602
bing xi guan 	並習慣	c=1 d=2.08293e-15 t=38602
bing xing 	並行	c=19 d=3.89381e-11 t=38602
bing xing cao zuo shi 	並行操作時	c=1 d=6.11669e-12 t=38602
bing xing de 	並行的	c=2 d=2.06221e-15 t=38602
bing xing di 	並行地	c=2 d=9.8597e-11 t=38602
bing xing gong neng 	並行功能	c=1 d=2.26456e-28 t=38602
bing xing hua 	並行化	c=4 d=1.21277e-11 t=38602
bing xing ji suan 	並行計算	c=22 d=4.85186e-12 t=38602
bing xing ji suan cheng xu 	並行計算程序	c=1 d=4.78756e-12 t=38602
bing xing pao 	並行跑	c=1 d=1.33771e-70 t=38602
bing xing qian tao 	並行嵌套	c=1 d=2.09337e-15 t=38602
bing xing suan fa 	並行算法	c=5 d=5.62226e-26 t=38602
bing you 	病友	c=2 d=2.02557e-10 t=38602
bing you zhi jia 	病友之家	c=3 d=5.40129e-19 t=38602
bing zai 	並在	c=1 d=2.05583e-08 t=38602
bing zai zui hou 	並在最後	c=1 d=1.807e-49 t=38602
bing zheng 	病症	c=1 d=1.06346e-18 t=38602
bo 	播	c=1 d=1.24973e-05 t=38602
bo de 	播的	c=1 d=6.85471e-58 t=38602
bo dong 	撥動	c=0 d=3.39043e-71 t=38602
bo dong kai guan 	撥動開關	c=2 d=6.05735e-69 t=38602
bo dong xing 	波動性	c=0 d=1.23936e-55 t=38602
bo fang 	播放	c=3 d=2.43339e-21 t=38602
bo fang lie biao 	播放列表	c=1 d=0.000121572 t=38602
bo fang qi 	播放器	c=2 d=2.42126e-21 t=38602
bo hao 	撥號	c=1 d=7.61903e-37 t=38602
bo ke 	博客	c=1 d=9.34777e-31 t=38602
bo ke li 	伯克利	c=1 d=6.35961e-29 t=38602
bo li 	玻璃	c=0 d=4.35183e-06 t=38602
bo wen 	博文	c=2 d=4.26063e-21 t=38602
bo wu guan 	博物館	c=0 d=1.89146e-58 t=38602
bo xi lai 	薄熙來	c=1 d=3.25759e-41 t=38602
bu 	不	c=18 d=0.0536237 t=38602
bu 	布	c=1 d=3.16616e-59 t=38602
bu 	補	c=2 d=1.33458e-23 t=38602
bu 	部	c=2 d=1.10831e-15 t=38602
bu bao gao 	不報告	c=1 d=1.00358e-42 t=38602
bu bao han 	不包含	c=0 d=2.86935e-49 t=38602
bu bi 	不必	c=0 d=4.28594e-05 t=38602
bu bian 	不變	c=0 d=8.41576e-61 t=38602
bu biao zhun 	不標準	c=0 d=9.42024e-64 t=38602
bu chang 	步長	c=1 d=5.81581e-07 t=38602
bu cheng 	不成	c=1 d=1.5963e-61 t=38602
bu cheng shu 	不成熟	c=0 d=1.40438e-55 t=38602
bu chi 	不吃	c=2 d=0.00258161 t=38602
bu chi la 	不吃辣	c=1 d=7.02943e-60 t=38602
bu chong 	補充	c=3 d=1.74242e-21 t=38602
bu chong qi 	補充其	c=1 d=3.84722e-57 t=38602
bu chong wan zheng 	補充完整	c=2 d=2.49493e-21 t=38602
bu chu 	不出	c=0 d=1.63867e-71 t=38602
bu chu lai 	不出來	c=1 d=6.09778e-06 t=38602
bu chu lai de 	不出來的	c=1 d=1.10476e-25 t=38602
bu cun zai 	不存在	c=1 d=0.00037164 t=38602
bu cun zai de 	不存在的	c=1 d=1.39937e-13 t=38602
bu cun zai de guo jia 	不存在的國家	c=1 d=1.40638e-12 t=38602
bu cun zai de xiao qu 	不存在的校區	c=1 d=3.291e-14 t=38602
bu cun zai zhe ge xiao qu 	不存在這個校區	c=1 d=3.35748e-14 t=38602
bu cuo 	不錯	c=3 d=8.06266e-06 t=38602
bu cuo le 	不錯了	c=1 d=2.14447e-34 t=38602
bu da 	不大	c=0 d=3.51082e-11 t=38602
bu da dong 	不大懂	c=1 d=2.24196e-57 t=38602
bu da guan xin 	不大關心	c=1 d=5.31363e-62 t=38602
bu da hao 	不大好	c=0 d=1.39885e-38 t=38602
bu da kao pu 	不大靠譜	c=1 d=0.157237 t=38602
bu da suan 	不大算	c=2 d=2.4359e-60 t=38602
bu da yi yang 	不大一樣	c=4 d=1.56071e-31 t=38602
bu dai 	不帶	c=2 d=2.04482e-33 t=38602
bu dan 	不但	c=1 d=2.18289e-37 t=38602
bu dang 	不當	c=0 d=3.95091e-18 t=38602
bu dang de 	不當的	c=1 d=3.97072e-17 t=38602
bu dao 	不到	c=2 d=0.00347353 t=38602
bu de 	不得	c=2 d=3.15853e-60 t=38602
bu de bu 	不得不	c=0 d=4.95119e-26 t=38602
bu de bu kao lv 	不得不考慮	c=1 d=4.976e-25 t=38602
bu de bu shuo 	不得不說	c=1 d=4.68942e-33 t=38602
bu de yi 	不得已	c=2 d=6.60565e-05 t=38602
bu deng shi 	不等式	c=2 d=2.29279e-05 t=38602
bu diao 	不掉	c=0 d=4.27852e-14 t=38602
bu ding 	不定	c=0 d=4.26529e-07 t=38602
bu ding chang 	不定長	c=1 d=1.39595e-42 t=38602
bu dong 	不動	c=2 d=3.55916e-07 t=38602
bu dong 	不懂	c=7 d=1.1887 t=38602
bu dong ri yu 	不懂日語	c=1 d=1.35304e-57 t=38602
bu dong wang luo 	不懂網絡	c=1 d=0.000207579 t=38602
bu dong yin qing 	不懂引擎	c=1 d=0.000642592 t=38602
bu dou shi 	不都是	c=1 d=3.85062e-38 t=38602
bu duan 	不斷	c=3 d=1.57881e-50 t=38602
bu duan de 	不斷的	c=1 d=4.38832e-17 t=38602
bu duan di 	不斷地	c=1 d=4.69835e-26 t=38602
bu duan dian 	不斷電	c=2 d=7.81215e-08 t=38602
bu duan dian le 	不斷電了	c=1 d=2.82221e-59 t=38602
bu duan you hua 	不斷優化	c=1 d=1.58672e-49 t=38602
bu dui 	不對	c=12 d=0.000663763 t=38602
bu dui a 	不對啊	c=1 d=1.4504e-51 t=38602
bu dui cheng 	不對稱	c=1 d=2.87032e-52 t=38602
bu duo 	不多	c=1 d=3.6515e-31 t=38602
bu fa 	步伐	c=1 d=4.3155e-26 t=38602
bu fa cheng 	不發成	c=1 d=3.47508e-66 t=38602
bu fang 	不妨	c=1 d=4.31796e-40 t=38602
bu fang la jiao 	不妨辣椒	c=1 d=1.03573e-60 t=38602
bu fang xin 	不放心	c=1 d=0.0265162 t=38602
bu fang yi shi 	不妨一試	c=1 d=1.79646e-39 t=38602
bu fen 	部分	c=31 d=1.21572e-05 t=38602
bu fen duan luo 	部分段落	c=1 d=6.69842e-22 t=38602
bu fen gong shi 	部分公式	c=1 d=7.66659e-22 t=38602
bu fen tu pian 	部分圖片	c=1 d=1.05052e-21 t=38602
bu fu 	不服	c=1 d=1.51721e-22 t=38602
bu fu 	不符	c=2 d=9.06378e-19 t=38602
bu fu he 	不符合	c=1 d=7.30239e-67 t=38602
bu gai 	不改	c=1 d=2.82952e-60 t=38602
bu gan 	不敢	c=1 d=0.00257991 t=38602
bu gan kai 	不敢開	c=1 d=4.34895e-58 t=38602
bu gan xiang 	不感想	c=1 d=0.00256704 t=38602
bu gan xing qu 	不感興趣	c=1 d=1.0377e-53 t=38602
bu gen 	不跟	c=2 d=3.22738e-12 t=38602
bu gen shou 	不跟手	c=1 d=2.26688e-40 t=38602
bu gou 	不勾	c=0 d=1.48489e-05 t=38602
bu gou 	不夠	c=3 d=0.151609 t=38602
bu gou duo 	不夠多	c=1 d=2.15229e-18 t=38602
bu gou jia ni dou neng gou 	不構架你都能夠	c=1 d=1.01716e-53 t=38602
bu gou jian ding 	不夠堅定	c=1 d=1.02225e-53 t=38602
bu gou li xiang 	不夠理想	c=1 d=0.00267181 t=38602
bu gou shang 	不勾上	c=1 d=0.000149233 t=38602
bu gou wen zhong 	不夠文中	c=1 d=0.142987 t=38602
bu gu 	不顧	c=1 d=2.47346e-66 t=38602
bu guan 	不管	c=1 d=6.03486e-30 t=38602
bu guan 	不關	c=0 d=2.59224e-60 t=38602
bu guan dian nao 	不關電腦	c=1 d=2.60523e-59 t=38602
bu guan le 	不管了	c=5 d=9.16267e-31 t=38602
bu guan yong 	不管用	c=1 d=3.90283e-20 t=38602
bu gui ze 	不規則	c=1 d=1.9441e-27 t=38602
bu gui ze de 	不規則的	c=1 d=1.54171e-34 t=38602
bu guo 	不過	c=60 d=1.04968 t=38602
bu guo hai neng yong 	不過還能用	c=1 d=1.03668e-12 t=38602
bu guo ye ke neng 	不過也可能	c=1 d=1.14093e-51 t=38602
bu hao 	不好	c=1 d=5.48861e-07 t=38602
bu hao ju 	布好局	c=1 d=8.19009e-05 t=38602
bu hao kan 	不好看	c=2 d=0.000136389 t=38602
bu hao ma 	不好嗎	c=1 d=3.9571e-06 t=38602
bu hao yong 	不好用	c=1 d=5.9913e-33 t=38602
bu he 	不合	c=0 d=1.30988e-59 t=38602
bu he li 	不合理	c=0 d=2.20415e-05 t=38602
bu he shi yi 	不合時宜	c=1 d=3.51501e-24 t=38602
bu hou 	不吼	c=1 d=3.1668e-32 t=38602
bu huai 	不壞	c=0 d=1.95152e-14 t=38602
bu huan 	不換	c=1 d=0.00775048 t=38602
bu hui 	不會	c=29 d=0.11895 t=38602
bu hui ba 	不會吧	c=1 d=3.4029e-25 t=38602
bu hui bi 	不會比	c=1 d=1.66297e-13 t=38602
bu hui chu shi 	不會出事	c=1 d=1.13524e-51 t=38602
bu hui gan diao 	不會幹掉	c=1 d=2.79517e-34 t=38602
bu hui gua 	不會掛	c=1 d=0.290835 t=38602
bu hui lai 	補回來	c=1 d=6.625e-10 t=38602
bu hui pei 	不會配	c=1 d=2.60931e-48 t=38602
bu hui qu 	不會去	c=1 d=0.000296045 t=38602
bu hui qu xie 	不會去寫	c=1 d=9.60074e-51 t=38602
bu hui shi 	不會是	c=2 d=1.43479e-12 t=38602
bu hui yong 	不會用	c=1 d=4.34096e-08 t=38602
bu hui you 	不會有	c=1 d=0.118837 t=38602
bu hui zen me yang 	不會怎麼樣	c=1 d=3.41995e-25 t=38602
bu hui zhuang 	不會裝	c=1 d=3.35909e-49 t=38602
bu huo 	捕獲	c=1 d=1.88568e-21 t=38602
bu ji de 	不記得	c=0 d=8.25052e-63 t=38602
bu ji de you 	不記得有	c=1 d=8.29187e-62 t=38602
bu jia mi de fang jian 	不加密的房間	c=1 d=1.58483e-35 t=38602
bu jia yi tiao zheng 	不加以調整	c=1 d=6.93916e-55 t=38602
bu jian 	部件	c=2 d=1.07862e-08 t=38602
bu jian ding 	不堅定	c=1 d=1.72808e-53 t=38602
bu jian le 	不見了	c=8 d=3.4753e-08 t=38602
bu jian yi 	不建議	c=1 d=0.00141589 t=38602
bu jiao 	不叫	c=1 d=6.33133e-06 t=38602
bu jie 	不解	c=1 d=4.2286e-22 t=38602
bu jin 	不僅	c=3 d=3.73757e-11 t=38602
bu jin 	不禁	c=1 d=5.84337e-33 t=38602
bu jin mei you 	不僅沒有	c=1 d=3.40279e-54 t=38602
bu jin qu 	不進去	c=0 d=8.25386e-09 t=38602
bu jin you 	不僅有	c=2 d=1.72896e-22 t=38602
bu jin ze tui 	不進則退	c=1 d=2.61392e-10 t=38602
bu jiu 	不久	c=2 d=3.16896e-40 t=38602
bu jiu 	不就	c=1 d=2.9835e-08 t=38602
bu jiu hao le 	不就好了	c=2 d=1.12736e-05 t=38602
bu jiu shi 	不就是	c=4 d=6.70662e-07 t=38602
bu ju 	佈局	c=5 d=0.00767337 t=38602
bu ju ti 	不具體	c=1 d=1.43949e-21 t=38602
bu ka 	不卡	c=1 d=3.5143e-51 t=38602
bu kai 	不開	c=4 d=0.000131383 t=38602
bu kai jiu mei shi 	不開就沒事	c=1 d=4.41858e-39 t=38602
bu kai qi 	不開啓	c=1 d=5.57372e-36 t=38602
bu kai xin 	不開心	c=1 d=2.76924e-42 t=38602
bu kai yuan le 	不開源了	c=1 d=1.8315e-31 t=38602
bu kan 	不看	c=1 d=6.68319e-54 t=38602
bu kao lv 	不考慮	c=2 d=4.28286e-17 t=38602
bu kao pu 	不靠譜	c=1 d=5.39612e-09 t=38602
bu kao pu de 	不靠譜的	c=1 d=5.42317e-08 t=38602
bu ke 	不可	c=0 d=1.28416e-61 t=38602
bu ke dong yao de 	不可動搖的	c=1 d=1.2906e-60 t=38602
bu ke huo que 	不可或缺	c=1 d=7.40542e-26 t=38602
bu ke miao shu 	不可描述	c=1 d=0.00289433 t=38602
bu ke neng 	不可能	c=1 d=0.000253794 t=38602
bu ke si yi 	不可思議	c=0 d=0.00629761 t=38602
bu ke si yi cheng zhen 	不可思議城鎮	c=1 d=0.0632918 t=38602
bu ke yi 	不可以	c=1 d=8.13763e-47 t=38602
bu ke yong 	不可用	c=1 d=0.0207543 t=38602
bu ken 	不肯	c=2 d=0.000523134 t=38602
bu ken cheng ren 	不肯承認	c=1 d=3.55941e-54 t=38602
bu ken pao le 	不肯跑了	c=1 d=0.000520875 t=38602
bu kuai 	不快	c=0 d=6.65708e-09 t=38602
bu kui shi 	不愧是	c=2 d=1.76917e-06 t=38602
bu la 	不辣	c=1 d=6.53839e-61 t=38602
bu lai 	不來	c=0 d=3.97613e-34 t=38602
bu lai yi fa 	不來一發	c=1 d=3.99606e-33 t=38602
bu leng qing 	不冷清	c=1 d=1.97079e-11 t=38602
bu liao 	不了	c=1 d=0.00290133 t=38602
bu liao jie 	不瞭解	c=2 d=0.404805 t=38602
bu liao le 	不了了	c=0 d=2.28655e-25 t=38602
bu liu kong 	不留空	c=1 d=5.42964e-22 t=38602
bu lun 	不論	c=1 d=9.47291e-11 t=38602
bu luo 	部落	c=0 d=9.16735e-38 t=38602
bu ma 	補碼	c=9 d=4.07147e-49 t=38602
bu man zu 	不滿足	c=2 d=8.91944e-38 t=38602
bu men 	部門	c=1 d=5.43813e-11 t=38602
bu mian 	不免	c=0 d=1.48156e-08 t=38602
bu mian sheng yi 	不免生疑	c=1 d=1.48899e-07 t=38602
bu ming 	不明	c=1 d=2.71311e-08 t=38602
bu ming suo yi 	不明所以	c=1 d=1.28311e-21 t=38602
bu mo 	補魔	c=1 d=2.72616e-34 t=38602
bu na 	不拿	c=1 d=4.27387e-59 t=38602
bu na me chang jian 	不那麼常見	c=1 d=2.21354e-54 t=38602
bu neng 	不能	c=24 d=0.39196 t=38602
bu neng ba 	不能把	c=1 d=0.0113334 t=38602
bu neng bei 	不能被	c=2 d=3.89885e-08 t=38602
bu neng chi 	不能吃	c=0 d=1.65373e-66 t=38602
bu neng chi dao 	不能吃到	c=1 d=1.66202e-65 t=38602
bu neng deng lu 	不能登錄	c=1 d=0.000150733 t=38602
bu neng gai 	不能改	c=1 d=5.47563e-33 t=38602
bu neng kan 	不能看	c=1 d=4.37238e-33 t=38602
bu neng li jie 	不能理解	c=1 d=2.43588e-33 t=38602
bu neng pao 	不能跑	c=1 d=0.00400585 t=38602
bu neng xie 	不能寫	c=1 d=3.66333e-69 t=38602
bu neng ying jie 	不能硬解	c=1 d=0.0328764 t=38602
bu neng yong 	不能用	c=4 d=0.000153778 t=38602
bu neng yun tong bu 	不能雲同步	c=1 d=3.50165e-38 t=38602
bu neng zai di le 	不能再低了	c=1 d=3.87519e-54 t=38602
bu neng zi ba 	不能自拔	c=1 d=4.15617e-54 t=38602
bu niao wan ru yi 	不鳥萬如一	c=2 d=3.72792e-10 t=38602
